car_id,brand,model_year,mileage,fuel_type,transmission,engine_cc,accident,owner_count,price
C13704,Toyota,2011,220556,Gasoline,Automatic,1600.0,No,3.0,482
C13705,Toyota,2015,94373,Diesel,Automatic,2000.0,No,1.0,3769
C13706,BMW,2023,15360,Hybrid,Automatic,1600.0,No,3.0,7517
C13707,Hyundai,2015,122044,Diesel,Automatic,2500.0,Yes,3.0,2611
C13708,Hyundai,2008,209480,Gasoline,Manual,2500.0,Yes,4.0,300
C13709,Toyota,2023,17458,Hybrid,Automatic,2500.0,No,2.0,5802
C13710,Hyundai,2021,18654,Hybrid,Automatic,2500.0,Yes,4.0,4618
C13711,BMW,2019,62056,Gasoline,Automatic,1600.0,No,1.0,6540
C13712,BMW,2010,136624,Diesel,Automatic,2500.0,Yes,4.0,3490
C13713,BMW,2018,42694,Gasoline,Automatic,1600.0,Yes,1.0,6520
C13714,Toyota,2011,122405,Hybrid,Automatic,2000.0,No,3.0,2314
C13715,Hyundai,2023,13051,Hybrid,Automatic,1600.0,No,2.0,5428
C13716,Hyundai,2009,162359,Diesel,Automatic,2000.0,No,2.0,630
C13717,Hyundai,2021,47069,Diesel,Automatic,3500.0,No,4.0,4736
C13718,Kia,2020,49433,Hybrid,Automatic,1000.0,No,2.0,3814
C13719,Hyundai,2012,144309,Diesel,Automatic,1000.0,Yes,1.0,1430
C13720,Kia,2018,72234,Gasoline,Automatic,1600.0,Yes,1.0,3416
C13721,Benz,2015,114340,Hybrid,Automatic,2000.0,Yes,3.0,5272
C13722,Toyota,2019,58722,Gasoline,Automatic,1600.0,Yes,4.0,3722
C13723,Hyundai,2009,156693,Gasoline,Automatic,2500.0,Yes,3.0,620
C13724,Kia,2021,47902,Hybrid,Manual,2000.0,No,2.0,4374
C13725,Toyota,2016,89021,Hybrid,Manual,2000.0,No,3.0,3416
C13726,Hyundai,2020,47397,Gasoline,Manual,2000.0,No,2.0,3831
C13727,Hyundai,2014,142882,Gasoline,Automatic,1600.0,No,1.0,1767
C13728,Hyundai,2013,153518,Gasoline,Automatic,1600.0,No,4.0,1327
C13729,Kia,2015,92877,Gasoline,Automatic,2500.0,No,4.0,2840
C13730,Hyundai,2021,45794,Gasoline,Automatic,2500.0,Yes,,4128
C13731,Toyota,2009,219195,Hybrid,Automatic,1000.0,Yes,2.0,521
C13732,Kia,2021,40601,Gasoline,Manual,1600.0,No,1.0,3730
C13733,Kia,2012,140472,Gasoline,Automatic,1600.0,Yes,2.0,1373
C13734,Hyundai,2011,153137,Gasoline,Automatic,1600.0,No,3.0,1259
C13735,Kia,2015,111551,Electric,Automatic,1600.0,Yes,2.0,2763
C13736,BMW,2020,37218,Gasoline,Manual,2000.0,No,1.0,6430
C13737,Benz,2008,206115,Gasoline,Manual,2500.0,No,3.0,2993
C13738,Benz,2019,78381,Gasoline,Automatic,1600.0,Yes,1.0,5975
C13739,Kia,2010,218807,Diesel,Manual,2000.0,No,3.0,300
C13740,Toyota,2017,83002,Diesel,Automatic,1600.0,No,4.0,3417
C13741,Benz,2015,145730,Gasoline,Automatic,2000.0,No,2.0,5372
C13742,Benz,2012,224612,Gasoline,Automatic,2000.0,No,1.0,3611
C13743,Hyundai,2011,156667,Gasoline,Automatic,3000.0,Yes,1.0,1506
C13744,Hyundai,2013,165819,Diesel,Automatic,1600.0,No,2.0,1391
C13745,Hyundai,2019,31057,Diesel,Automatic,1000.0,Yes,1.0,4059
C13746,BMW,2012,110706,Gasoline,Manual,2000.0,No,1.0,4898
C13747,Kia,2010,185827,Gasoline,Automatic,1600.0,No,1.0,312
C13748,Kia,2020,39919,Gasoline,Automatic,1600.0,No,4.0,3808
C13749,Toyota,2018,114705,Gasoline,Automatic,1000.0,No,1.0,2858
C13750,Toyota,2021,44380,Diesel,Automatic,2000.0,No,4.0,4906
C13751,Toyota,2012,190769,Gasoline,Automatic,1600.0,No,2.0,1510
C13752,Hyundai,2011,167867,Gasoline,Automatic,3500.0,No,4.0,1452
C13753,BMW,2008,159846,Gasoline,Automatic,1600.0,No,1.0,3557
C13754,Hyundai,2008,183097,Electric,Automatic,1600.0,No,1.0,1069
C13755,Hyundai,2021,41289,Hybrid,Automatic,2000.0,No,1.0,4357
C13756,Hyundai,2022,22172,Gasoline,Automatic,1600.0,No,4.0,4783
C13757,Kia,2014,150135,Gasoline,Manual,2000.0,No,3.0,1318
C13758,Kia,2011,196745,Gasoline,Automatic,2000.0,No,3.0,300
C13759,Benz,2008,208239,Diesel,Automatic,2000.0,No,2.0,3307
C13760,Hyundai,2013,82754,Gasoline,Automatic,2500.0,No,2.0,2455
C13761,BMW,2018,108866,Diesel,Automatic,1600.0,No,2.0,5624
C13762,Kia,2019,61809,Diesel,Automatic,3000.0,No,1.0,4206
C13763,Hyundai,2022,42255,Hybrid,Manual,2500.0,No,3.0,5057
C13764,Kia,2023,14957,Gasoline,Automatic,1600.0,Yes,3.0,4661
C13765,Hyundai,2018,74220,Hybrid,Automatic,1600.0,Yes,2.0,3124
C13766,Kia,2019,71717,Hybrid,Automatic,1600.0,No,3.0,3438
C13767,Kia,2018,41652,Gasoline,Automatic,1600.0,No,2.0,3686
C13768,Hyundai,2018,96470,Gasoline,Automatic,2000.0,No,1.0,2957
C13769,Hyundai,2008,300000,Gasoline,Automatic,1000.0,Yes,3.0,300
C13770,Kia,2015,60590,Gasoline,Automatic,3000.0,No,1.0,3017
C13771,Toyota,2019,60688,Gasoline,Automatic,1000.0,Yes,1.0,3122
C13772,Kia,2020,50735,Diesel,Automatic,1600.0,No,3.0,3550
C13773,BMW,2016,125005,Gasoline,Automatic,1000.0,No,4.0,4633
C13774,BMW,2018,115907,Electric,Manual,1600.0,No,2.0,6137
C13775,Toyota,2010,198081,Gasoline,Manual,2500.0,No,3.0,830
C13776,Benz,2014,194253,Electric,Automatic,2000.0,No,1.0,4791
C13777,Kia,2020,54045,Gasoline,Automatic,1600.0,No,2.0,3755
C13778,BMW,2022,28708,Hybrid,Automatic,3000.0,Yes,,7473
C13779,Toyota,2012,167816,Gasoline,Automatic,2500.0,Yes,2.0,753
C13780,Kia,2010,233252,Gasoline,Manual,2500.0,No,3.0,300
C13781,Hyundai,2012,140796,Hybrid,Automatic,2500.0,No,1.0,2198
C13782,Hyundai,2023,15454,Gasoline,Automatic,2000.0,No,2.0,5092
C13783,Benz,2017,65153,Diesel,Automatic,2000.0,No,2.0,6475
C13784,Benz,2014,121464,Diesel,Automatic,1600.0,Yes,3.0,4817
C13785,Hyundai,2014,110897,Diesel,Automatic,1600.0,No,2.0,2311
C13786,Kia,2016,106111,Diesel,Automatic,2000.0,No,2.0,2573
C13787,Kia,2015,108465,Hybrid,Automatic,3000.0,Yes,1.0,2487
C13788,Hyundai,2011,213153,Gasoline,Automatic,2000.0,Yes,3.0,300
C13789,Toyota,2022,20727,Diesel,Automatic,3000.0,No,,5400
C13790,Hyundai,2012,93672,Hybrid,Automatic,1600.0,No,1.0,2139
C13791,Hyundai,2012,107137,Gasoline,Automatic,2000.0,No,4.0,1987
C13792,Kia,2017,111877,Gasoline,Automatic,2000.0,No,1.0,2492
C13793,BMW,2019,50456,Diesel,Automatic,2000.0,Yes,1.0,6744
C13794,Hyundai,2009,212902,Gasoline,Manual,2000.0,No,4.0,300
C13795,BMW,2019,60578,Gasoline,Manual,1600.0,No,2.0,6675
C13796,Kia,2014,154727,Gasoline,Manual,1600.0,No,3.0,1061
C13797,Hyundai,2014,123077,Diesel,Automatic,3500.0,Yes,3.0,2582
C13798,Hyundai,2016,170344,Gasoline,Manual,1000.0,Yes,4.0,811
C13799,Kia,2020,74777,Diesel,Automatic,2000.0,Yes,3.0,3157
C13800,Hyundai,2016,96434,Hybrid,Manual,2000.0,No,4.0,2482
C13801,Toyota,2011,151366,Gasoline,Automatic,1600.0,Yes,2.0,1260
C13802,Benz,2012,268763,Diesel,Manual,2500.0,No,4.0,2918
C13803,Toyota,2014,97634,Electric,Automatic,2500.0,No,3.0,2807
C13804,Hyundai,2017,89844,Diesel,Automatic,3000.0,No,3.0,3295
C13805,Toyota,2022,26134,Hybrid,Automatic,1600.0,Yes,4.0,4902
C13806,Kia,2014,129929,Gasoline,Automatic,,Yes,3.0,1173
C13807,Kia,2018,46703,Hybrid,Automatic,3000.0,No,4.0,3794
C13808,Hyundai,2017,101428,Gasoline,Automatic,3500.0,No,3.0,3171
C13809,Hyundai,2018,60533,Gasoline,Automatic,3500.0,Yes,1.0,4295
C13810,BMW,2015,155771,Gasoline,Automatic,2000.0,No,2.0,4630
C13811,Kia,2015,77688,Gasoline,Automatic,1600.0,Yes,,1974
C13812,Hyundai,2009,197675,Hybrid,Automatic,1000.0,No,3.0,300
C13813,BMW,2019,31758,Gasoline,Automatic,2500.0,No,3.0,6271
C13814,Hyundai,2016,52294,Diesel,Automatic,2500.0,No,4.0,3240
C13815,Kia,2023,10481,Diesel,Automatic,2500.0,No,3.0,4994
C13816,Kia,2018,65432,Diesel,Automatic,1600.0,No,4.0,2692
C13817,Benz,2011,226163,Gasoline,Automatic,2000.0,No,3.0,2861
C13818,Benz,2008,206051,Diesel,Automatic,1600.0,No,1.0,3269
C13819,Kia,2008,270035,Gasoline,Automatic,2000.0,No,1.0,300
C13820,Kia,2012,142327,Gasoline,Automatic,1600.0,Yes,2.0,855
C13821,Kia,2014,148182,Electric,Automatic,3000.0,No,4.0,2444
C13822,Benz,2012,129882,Gasoline,Manual,1600.0,No,2.0,4611
C13823,Hyundai,2022,21239,Gasoline,Automatic,2000.0,Yes,3.0,5155
C13824,Hyundai,2020,30149,Hybrid,Automatic,1600.0,No,3.0,4383
C13825,Hyundai,2010,196101,Gasoline,Automatic,2000.0,No,1.0,1120
C13826,Kia,2018,82717,Diesel,Automatic,2000.0,No,2.0,3357
C13827,Kia,2014,153319,Gasoline,Automatic,3000.0,Yes,3.0,1238
C13828,Benz,2023,13644,Gasoline,Automatic,1000.0,Yes,3.0,7573
C13829,Hyundai,2008,300000,Gasoline,Automatic,1600.0,No,4.0,300
C13830,Kia,2018,81168,Gasoline,Automatic,2500.0,Yes,3.0,2555
C13831,Benz,2008,255607,Gasoline,Automatic,1600.0,No,2.0,2440
C13832,Benz,2019,60138,Hybrid,Automatic,1600.0,No,1.0,6979
C13833,Kia,2009,154118,Diesel,Manual,2000.0,Yes,1.0,466
C13834,Kia,2008,242449,Electric,Automatic,2000.0,No,3.0,300
C13835,Hyundai,2016,101860,Gasoline,Automatic,1000.0,Yes,,2011
C13836,Toyota,2011,201449,Diesel,Manual,1600.0,No,3.0,596
C13837,Hyundai,2014,140588,Diesel,Manual,2500.0,No,,2224
C13838,Toyota,2012,127451,Electric,Automatic,2000.0,Yes,3.0,2279
C13839,BMW,2021,48669,Gasoline,Automatic,1000.0,No,3.0,6632
C13840,Kia,2023,10386,Diesel,Automatic,1600.0,Yes,4.0,4206
C13841,Hyundai,2014,148759,Hybrid,Automatic,2000.0,Yes,2.0,1653
C13842,Kia,2020,67379,Gasoline,Automatic,1600.0,Yes,4.0,3101
C13843,Kia,2020,47384,Hybrid,Automatic,2500.0,No,1.0,4888
C13844,Hyundai,2023,16467,Gasoline,Automatic,2000.0,No,4.0,4375
C13845,BMW,2022,28385,Hybrid,Automatic,2000.0,Yes,4.0,6692
C13846,Toyota,2014,155558,Electric,Automatic,3000.0,No,2.0,2945
C13847,Kia,2023,502681,Diesel,Automatic,1600.0,No,2.0,300
C13848,BMW,2008,218286,Gasoline,Automatic,1600.0,Yes,3.0,2595
C13849,Hyundai,2008,140412,Gasoline,Automatic,2000.0,No,4.0,551
C13850,Kia,2018,108803,Electric,Automatic,2000.0,Yes,2.0,3267
C13851,Hyundai,2010,97412,Diesel,Automatic,1600.0,No,1.0,1706
C13852,BMW,2017,83550,Gasoline,Manual,1600.0,No,3.0,4816
C13853,Toyota,2009,153073,Diesel,Automatic,1600.0,No,4.0,861
C13854,BMW,2021,45072,Diesel,Automatic,1600.0,No,1.0,6648
C13855,Hyundai,2014,187718,Gasoline,Manual,2000.0,Yes,2.0,1157
C13856,Kia,2010,209506,Gasoline,Automatic,2000.0,No,3.0,300
C13857,Kia,2014,218838,Gasoline,Manual,2000.0,Yes,1.0,374
C13858,Kia,2016,70929,Diesel,Automatic,1600.0,No,4.0,2595
C13859,Benz,2019,45482,Diesel,Automatic,1600.0,No,1.0,6906
C13860,Benz,2018,61923,Diesel,Automatic,1600.0,No,3.0,6723
C13861,BMW,2008,213819,Hybrid,Automatic,1000.0,No,4.0,2542
C13862,Kia,2022,19838,Hybrid,Automatic,1600.0,No,4.0,5092
C13863,Hyundai,2023,10745,Diesel,Manual,1600.0,No,1.0,5388
C13864,Hyundai,2010,208060,Gasoline,Automatic,2000.0,No,3.0,470
C13865,Kia,2020,37129,Diesel,Automatic,2500.0,No,4.0,4159
C13866,Kia,2018,57602,Gasoline,Automatic,1600.0,No,3.0,3489
C13867,BMW,2022,23608,Diesel,Automatic,3000.0,Yes,2.0,6777
C13868,BMW,2022,24173,Diesel,Automatic,2500.0,No,1.0,7810
C13869,Hyundai,2013,176330,Gasoline,Automatic,3500.0,No,3.0,1140
C13870,Kia,2022,20596,Electric,Automatic,3000.0,No,2.0,4929
C13871,Hyundai,2020,43356,Gasoline,Automatic,2000.0,No,2.0,3886
C13872,Hyundai,2016,117960,Diesel,Automatic,2000.0,No,3.0,2561
C13873,Benz,2012,184850,Gasoline,Manual,1600.0,No,3.0,3472
C13874,Hyundai,2010,242006,Electric,Automatic,2500.0,Yes,1.0,683
C13875,Kia,2015,129666,Gasoline,Automatic,2000.0,Yes,1.0,2345
C13876,Hyundai,2020,53564,Gasoline,Automatic,2000.0,No,4.0,3765
C13877,Toyota,2021,44175,Gasoline,Automatic,2000.0,Yes,1.0,4621
C13878,Kia,2019,60988,Gasoline,Automatic,2000.0,No,3.0,3297
C13879,Hyundai,2012,146108,Gasoline,Manual,2000.0,No,4.0,939
C13880,Kia,2022,15355,Diesel,Automatic,1600.0,No,2.0,4557
C13881,BMW,2013,172482,Gasoline,Automatic,2000.0,No,2.0,3776
C13882,Toyota,2020,54537,Gasoline,Automatic,3000.0,No,3.0,4477
C13883,Hyundai,2009,229966,Gasoline,Automatic,2500.0,No,4.0,300
C13884,Toyota,2011,59183,Hybrid,Automatic,2500.0,Yes,4.0,2193
C13885,Toyota,2008,205739,Diesel,Manual,1000.0,No,1.0,346
C13886,Toyota,2022,20864,Hybrid,Automatic,3000.0,No,2.0,5172
C13887,BMW,2021,52512,Diesel,Automatic,1600.0,No,2.0,6941
C13888,BMW,2020,59370,Gasoline,Automatic,3000.0,Yes,1.0,6141
C13889,Kia,2023,13702,Gasoline,Automatic,1600.0,No,,4638
C13890,Benz,2011,152154,Gasoline,Automatic,2000.0,No,1.0,4765
C13891,Kia,2008,227065,Hybrid,Manual,2500.0,No,2.0,300
C13892,BMW,2011,132800,Electric,Automatic,2000.0,No,2.0,4726
C13893,Kia,2021,38102,Diesel,Manual,1600.0,No,2.0,4820
C13894,BMW,2009,168973,Gasoline,Automatic,2000.0,No,1.0,3480
C13895,Benz,2013,217794,Gasoline,Automatic,2000.0,No,2.0,4184
C13896,Hyundai,2013,191508,Gasoline,Automatic,1600.0,No,2.0,894
C13897,Benz,2015,145702,Diesel,Automatic,2000.0,No,4.0,3986
C13898,Kia,2016,68232,Gasoline,Manual,1600.0,No,2.0,2969
C13899,Benz,2023,15592,Electric,Automatic,2000.0,No,3.0,8706
C13900,Kia,2015,122067,Gasoline,Automatic,1000.0,No,2.0,2049
C13901,Kia,2008,266726,Electric,Automatic,2000.0,No,2.0,300
C13902,Toyota,2020,55868,Hybrid,Automatic,1600.0,Yes,4.0,4923
C13903,Hyundai,2010,181717,Hybrid,Manual,1600.0,No,4.0,338
C13904,Benz,2013,150714,Diesel,Automatic,2000.0,No,1.0,4822
C13905,Kia,2008,121329,Diesel,Automatic,2000.0,No,1.0,1119
C13906,Kia,2015,96280,Diesel,Manual,3500.0,Yes,3.0,2635
C13907,Hyundai,2021,42360,Diesel,Automatic,2500.0,Yes,4.0,3740
C13908,Kia,2013,180599,Diesel,Manual,2000.0,No,1.0,1390
C13909,Hyundai,2023,11348,Electric,Automatic,2000.0,No,1.0,6349
C13910,Hyundai,2008,206041,Hybrid,Manual,1600.0,No,1.0,300
C13911,Hyundai,2017,57379,Hybrid,Automatic,1000.0,No,4.0,3120
C13912,Hyundai,2009,260668,Hybrid,Automatic,,Yes,4.0,300
C13913,Toyota,2013,179753,Gasoline,Manual,2500.0,No,3.0,1801
C13914,Toyota,2017,104694,Gasoline,Automatic,,No,4.0,2737
C13915,Kia,2021,42661,Diesel,Automatic,2000.0,No,4.0,4176
C13916,BMW,2015,158918,Diesel,Automatic,1600.0,No,4.0,4048
C13917,Kia,2012,127019,Hybrid,Automatic,1600.0,Yes,3.0,1184
C13918,BMW,2008,164168,Gasoline,Manual,1000.0,No,2.0,2661
C13919,Benz,2021,48553,Diesel,Automatic,2000.0,Yes,2.0,7633
C13920,Toyota,2017,111880,Diesel,Automatic,2000.0,No,1.0,3408
C13921,Kia,2009,141292,Gasoline,Automatic,2000.0,No,2.0,519
C13922,Benz,2011,148276,Diesel,Automatic,,No,2.0,4424
C13923,Hyundai,2011,234874,Hybrid,Automatic,2500.0,No,3.0,300
C13924,Toyota,2014,142350,Gasoline,Automatic,2500.0,No,3.0,2159
C13925,Hyundai,2009,230422,Diesel,Automatic,2500.0,No,2.0,300
C13926,BMW,2014,95228,Diesel,Automatic,2000.0,No,2.0,5273
C13927,BMW,2014,149699,Gasoline,Automatic,1600.0,No,2.0,4632
C13928,BMW,2014,87413,Gasoline,Manual,3000.0,No,1.0,5972
C13929,Hyundai,2020,28242,Electric,Automatic,1000.0,No,3.0,4578
C13930,Toyota,2010,212526,Gasoline,Automatic,1600.0,No,2.0,958
C13931,Hyundai,2013,190336,Gasoline,Manual,1600.0,Yes,4.0,747
C13932,BMW,2019,61193,Gasoline,Automatic,2000.0,No,2.0,6679
C13933,Hyundai,2013,124963,Diesel,Manual,1000.0,No,4.0,1046
C13934,Hyundai,2011,235723,Diesel,Automatic,2000.0,No,1.0,489
C13935,Kia,2008,198650,Diesel,Automatic,2000.0,No,4.0,300
C13936,Kia,2016,102421,Gasoline,Automatic,2000.0,No,3.0,2862
C13937,Hyundai,2009,271228,Hybrid,Automatic,2000.0,Yes,1.0,300
C13938,Hyundai,2016,95513,Gasoline,Automatic,2000.0,No,1.0,2874
C13939,Kia,2015,99341,Gasoline,Manual,1600.0,No,2.0,2255
C13940,Benz,2008,247144,Diesel,Automatic,1000.0,No,,2374
C13941,Toyota,2018,65186,Gasoline,Automatic,1600.0,No,1.0,4065
C13942,Hyundai,2014,125661,Hybrid,Automatic,2000.0,No,4.0,2259
C13943,Kia,2020,36170,Electric,Automatic,,Yes,2.0,4295
C13944,Hyundai,2017,94893,Gasoline,Automatic,2000.0,No,3.0,2844
C13945,Hyundai,2010,184860,Hybrid,Manual,2000.0,Yes,2.0,335
C13946,BMW,2023,15904,Hybrid,Automatic,2000.0,No,3.0,8252
C13947,BMW,2017,109002,Electric,Automatic,1600.0,No,4.0,5669
C13948,Hyundai,2020,58618,Gasoline,Automatic,1000.0,No,1.0,3979
C13949,Hyundai,2017,99279,Diesel,Manual,3000.0,No,1.0,3504
C13950,Hyundai,2021,38340,Gasoline,Manual,2000.0,Yes,2.0,4192
C13951,Benz,2021,44486,Hybrid,Automatic,2000.0,No,2.0,7498
C13952,Toyota,2021,28989,Gasoline,Manual,2000.0,Yes,2.0,4801
C13953,Hyundai,2016,449823,Diesel,Automatic,2500.0,No,1.0,300
C13954,Hyundai,2012,197829,Gasoline,Manual,2000.0,No,1.0,1248
C13955,Toyota,2018,90134,Gasoline,Automatic,1000.0,Yes,4.0,2989
C13956,Toyota,2010,176666,Diesel,Automatic,3000.0,No,3.0,1545
C13957,Kia,2015,146013,Hybrid,Automatic,1600.0,Yes,2.0,1708
C13958,Hyundai,2019,54027,Diesel,Automatic,1600.0,No,1.0,3849
C13959,Hyundai,2010,152369,Hybrid,Automatic,1000.0,Yes,3.0,1216
C13960,Kia,2014,104675,Gasoline,Automatic,2500.0,No,2.0,2789
C13961,Kia,2021,44108,Diesel,Automatic,2000.0,No,2.0,4046
C13962,Hyundai,2014,82511,Gasoline,Manual,2000.0,No,3.0,2890
C13963,Kia,2023,10699,Gasoline,Automatic,3000.0,No,3.0,5222
C13964,Hyundai,2014,138691,Diesel,Automatic,1600.0,No,3.0,1815
C13965,Benz,2021,28162,Diesel,Automatic,2000.0,No,1.0,8154
C13966,Hyundai,2019,55095,Diesel,Manual,2000.0,No,4.0,3694
C13967,Hyundai,2008,101844,Hybrid,Manual,3500.0,No,2.0,2059
C13968,Kia,2018,88904,Diesel,Automatic,1600.0,No,2.0,3160
C13969,Kia,2012,131237,Gasoline,Automatic,3500.0,No,3.0,1410
C13970,Toyota,2019,48510,Gasoline,Automatic,1600.0,No,,4480
C13971,Kia,2018,54689,Diesel,Automatic,2500.0,No,3.0,3113
C13972,Hyundai,2008,187925,Gasoline,Automatic,2000.0,No,1.0,621
C13973,BMW,2014,82595,Gasoline,Manual,2500.0,No,4.0,5317
C13974,Hyundai,2020,75308,Gasoline,Automatic,1000.0,No,2.0,3939
C13975,Toyota,2020,23383,Diesel,Automatic,1000.0,Yes,2.0,4447
C13976,Kia,2015,104833,Gasoline,Automatic,1000.0,No,1.0,3025
C13977,Kia,2014,133207,Hybrid,Automatic,2000.0,No,4.0,1448
C13978,Hyundai,2008,170781,Diesel,Automatic,2000.0,No,4.0,300
C13979,Kia,2010,190909,Gasoline,Automatic,3000.0,No,2.0,1014
C13980,Benz,2022,21202,Hybrid,Automatic,2000.0,Yes,2.0,8088
C13981,Benz,2017,123131,Diesel,Manual,1000.0,Yes,,4830
C13982,Hyundai,2023,9643,Diesel,Automatic,1600.0,No,1.0,5540
C13983,Hyundai,2010,83248,Diesel,Automatic,1000.0,No,2.0,1252
C13984,Benz,2022,18209,Gasoline,Manual,2500.0,No,4.0,7525
C13985,Toyota,2014,141594,Diesel,Automatic,2500.0,No,4.0,2369
C13986,Hyundai,2011,164400,Gasoline,Automatic,3500.0,Yes,2.0,1256
C13987,Kia,2019,498078,Electric,Automatic,1600.0,No,4.0,300
C13988,Hyundai,2010,203073,Hybrid,Automatic,1000.0,No,1.0,891
C13989,Toyota,2023,11091,Diesel,Automatic,1600.0,No,4.0,5076
C13990,Hyundai,2013,126860,Gasoline,Automatic,2000.0,No,,2095
C13991,Hyundai,2019,59220,Gasoline,Automatic,3500.0,No,2.0,4390
C13992,Benz,2017,130571,Gasoline,Automatic,,Yes,1.0,5401
C13993,Hyundai,2013,165797,Diesel,Automatic,1600.0,No,1.0,1751
C13994,Kia,2017,130725,Gasoline,Manual,2000.0,Yes,3.0,1888
C13995,Kia,2012,186268,Diesel,Automatic,2000.0,No,1.0,1282
C13996,Hyundai,2019,64046,Gasoline,Manual,1600.0,No,3.0,3674
C13997,Kia,2022,19883,Electric,Automatic,2500.0,No,2.0,5659
C13998,Kia,2013,149650,Gasoline,Automatic,1600.0,No,4.0,1591
C13999,Hyundai,2010,179443,Electric,Automatic,3000.0,Yes,1.0,1378
C14000,Kia,2021,38157,Electric,Automatic,1600.0,No,3.0,4954
C14001,Benz,2022,24745,Diesel,Automatic,1000.0,No,1.0,7570
C14002,Benz,2020,27370,Hybrid,Automatic,1600.0,No,2.0,7422
C14003,Hyundai,2017,117477,Gasoline,Automatic,1600.0,No,3.0,2568
C14004,Hyundai,2012,154183,Diesel,Automatic,2000.0,No,,1327
C14005,Hyundai,2016,70057,Gasoline,Manual,,No,3.0,3199
C14006,Kia,2011,187788,Gasoline,Automatic,2000.0,No,2.0,328
C14007,Kia,2018,62594,Diesel,Automatic,2000.0,No,3.0,3478
C14008,BMW,2009,220296,Diesel,Automatic,1600.0,No,4.0,2332
C14009,Hyundai,2012,187739,Diesel,Manual,1000.0,No,2.0,300
C14010,Hyundai,2010,224824,Gasoline,Manual,3500.0,No,4.0,497
C14011,Kia,2019,62586,Gasoline,Manual,2500.0,No,4.0,3918
C14012,BMW,2022,23517,Gasoline,Automatic,1000.0,No,2.0,7487
C14013,Hyundai,2010,155727,Gasoline,Automatic,2000.0,No,1.0,1191
C14014,BMW,2011,140820,Gasoline,Automatic,2000.0,No,4.0,3662
C14015,Hyundai,2019,343682,Gasoline,Automatic,1600.0,No,2.0,597
C14016,Toyota,2011,160835,Gasoline,Manual,2000.0,No,4.0,1222
C14017,Toyota,2012,126289,Hybrid,Automatic,2000.0,No,3.0,2301
C14018,Hyundai,2014,95686,Gasoline,Manual,1600.0,No,4.0,2943
C14019,Hyundai,2011,164758,Diesel,Automatic,1600.0,No,4.0,1249
C14020,Kia,2018,70184,Gasoline,Automatic,2500.0,No,4.0,3169
C14021,Hyundai,2014,449687,Hybrid,Automatic,1600.0,Yes,3.0,300
C14022,BMW,2016,123933,Diesel,Automatic,,No,4.0,5271
C14023,Benz,2010,256427,Gasoline,Automatic,2500.0,Yes,2.0,2778
C14024,BMW,2012,190653,Diesel,Automatic,2500.0,No,4.0,3170
C14025,Benz,2011,140912,Gasoline,Automatic,1600.0,No,2.0,4432
C14026,Kia,2023,12849,Diesel,Automatic,3000.0,No,4.0,4868
C14027,Hyundai,2022,35242,Gasoline,Automatic,2000.0,No,4.0,4375
C14028,BMW,2016,75831,Electric,Automatic,1600.0,No,4.0,5769
C14029,Kia,2012,184173,Gasoline,Automatic,2000.0,No,1.0,680
C14030,BMW,2017,60590,Gasoline,Automatic,2500.0,Yes,1.0,5798
C14031,Hyundai,2009,270781,Diesel,Automatic,1600.0,No,3.0,300
C14032,Hyundai,2023,11709,Gasoline,Manual,2000.0,Yes,2.0,5087
C14033,Toyota,2023,19687,Hybrid,Automatic,2000.0,No,3.0,6214
C14034,Hyundai,2017,127289,Gasoline,Automatic,2000.0,No,2.0,2529
C14035,Toyota,2008,202891,Diesel,Automatic,2000.0,No,3.0,300
C14036,Toyota,2014,108417,Gasoline,Automatic,2000.0,No,,2907
C14037,Benz,2018,81505,Hybrid,Automatic,1600.0,No,4.0,5871
C14038,BMW,2008,199352,Hybrid,Automatic,1600.0,Yes,4.0,1753
C14039,Kia,2015,106157,Gasoline,Automatic,2000.0,No,4.0,2382
C14040,Toyota,2022,16051,Gasoline,Automatic,2500.0,No,4.0,4918
C14041,Hyundai,2016,91650,Gasoline,Automatic,2000.0,No,4.0,2477
C14042,Kia,2014,96685,Electric,Automatic,2000.0,No,3.0,2974
C14043,BMW,2016,117239,Gasoline,Automatic,3500.0,No,2.0,5613
C14044,Kia,2017,111812,Gasoline,Automatic,1000.0,No,1.0,2450
C14045,Kia,2013,167442,Gasoline,Automatic,1600.0,No,1.0,903
C14046,Hyundai,2022,28054,Gasoline,Automatic,1600.0,No,2.0,4504
C14047,Kia,2022,20882,Diesel,Automatic,1600.0,No,1.0,4524
C14048,Benz,2014,136162,Electric,Manual,2000.0,No,3.0,5386
C14049,Hyundai,2010,215296,Diesel,Automatic,1000.0,No,2.0,300
C14050,Toyota,2021,33723,Hybrid,Automatic,1600.0,No,,5166
C14051,BMW,2021,40070,Diesel,Automatic,,No,1.0,6997
C14052,Benz,2016,100508,Gasoline,Automatic,2000.0,Yes,1.0,5625
C14053,Kia,2010,251819,Gasoline,Automatic,,Yes,3.0,300
C14054,Benz,2013,171101,Diesel,Automatic,2500.0,No,4.0,4424
C14055,Hyundai,2011,192757,Electric,Manual,1600.0,Yes,2.0,1395
C14056,Benz,2016,62799,Hybrid,Automatic,2000.0,No,4.0,6109
C14057,Hyundai,2008,216296,Gasoline,Manual,1000.0,No,1.0,300
C14058,Toyota,2016,100279,Gasoline,Automatic,1600.0,No,2.0,3021
