cust_id,signup_date,age,region,device,tenure_months,num_orders,avg_order_value,num_reviews,complaint_count,membership_tier
U103752,2019-05-27,41,Seoul,Mobile,56,43,13.7,21,1,Gold
U103753,2022-06-10,56,Busan,Mobile,19,2,7.2,2,1,Bronze
U103754,2021-11-12,20,Seoul,Tablet,26,22,7.1,13,1,Bronze
U103755,2018-03-03,30,Seoul,PC,71,39,6.5,15,0,Gold
U103756,2020-11-17,54,Seoul,Mobile,38,38,8.1,15,2,Silver
U103757,2018-05-02,50,Gyeonggi,Mobile,69,45,12.1,18,1,Gold
U103758,2021-01-16,44,Gyeonggi,Mobile,36,18,4.8,3,0,Bronze
U103759,2022-07-10,33,,Mobile,18,4,3.9,0,1,Bronze
U103760,2019-04-27,28,Seoul,Mobile,57,36,8.7,13,1,Gold
U103761,2022-02-10,31,Busan,PC,23,4,7.9,1,0,Bronze
U103762,2022-11-07,55,Gyeonggi,Mobile,14,12,8.6,6,0,Bronze
U103763,2018-05-02,31,Seoul,PC,69,34,2.1,9,0,Gold
U103764,2022-03-12,39,Gyeonggi,Mobile,22,8,12.6,0,0,Bronze
U103765,2021-09-13,30,Seoul,PC,28,3,8.6,5,0,Bronze
U103766,2020-06-20,47,Gyeonggi,PC,43,26,15.3,4,0,Gold
U103767,2022-07-10,32,Gyeonggi,Mobile,18,12,9.2,7,1,Bronze
U103768,2021-01-16,37,Seoul,Mobile,36,22,6.8,8,1,Silver
U103769,2023-06-05,20,Seoul,Mobile,7,0,8.8,0,1,Bronze
U103770,2022-02-10,20,Gyeonggi,Mobile,23,21,12.4,13,1,Silver
U103771,2021-03-17,38,Incheon,Mobile,34,20,5.8,8,1,Silver
U103772,2022-04-11,23,Gyeonggi,Mobile,21,10,9.8,6,1,Bronze
U103773,2018-04-02,61,Busan,Mobile,70,46,9.3,19,0,Gold
U103774,2020-02-21,20,Busan,Tablet,47,26,9.8,10,1,Silver
U103775,2019-08-25,29,Incheon,Mobile,53,34,5.3,13,1,Gold
U103776,2020-08-19,38,Daegu,Tablet,41,21,9.9,11,1,Silver
U103777,2021-05-16,34,Gyeonggi,Mobile,32,23,9.7,7,0,Silver
U103778,2022-11-07,26,Busan,PC,14,12,12.7,1,0,Bronze
U103779,2022-08-09,27,Daegu,Mobile,17,8,13.3,3,0,Bronze
U103780,2021-12-12,27,Gyeonggi,Mobile,25,16,9.1,7,0,Bronze
U103781,2018-09-29,35,Seoul,PC,64,38,8.7,10,0,Gold
U103782,2020-01-22,59,Seoul,Mobile,48,28,5.1,11,0,Silver
U103783,2021-02-15,39,Daegu,PC,35,15,7.4,2,0,Silver
U103784,2020-12-17,51,Daegu,Mobile,37,17,6.6,9,0,Silver
U103785,2019-06-26,44,Seoul,Mobile,55,31,10.9,7,0,Gold
U103786,2022-08-09,50,Gyeonggi,Mobile,17,11,8.9,10,1,Bronze
U103787,2021-09-13,20,Gyeonggi,PC,28,12,5.1,4,1,Bronze
U103788,2023-12-02,35,Seoul,Mobile,1,1,5.5,0,1,Bronze
U103789,2019-08-25,52,Incheon,PC,53,20,15.7,7,1,Silver
U103790,2019-06-26,32,Seoul,PC,55,33,6.7,15,2,Silver
U103791,2018-12-28,57,Seoul,Mobile,61,37,10.0,17,1,Gold
U103792,2022-12-07,54,Gyeonggi,Mobile,13,12,8.1,4,0,Silver
U103793,2020-02-21,33,Busan,PC,47,35,7.3,10,1,Silver
U103794,2018-09-29,32,Seoul,Mobile,64,42,11.5,13,1,Gold
U103795,2021-05-16,27,Busan,Mobile,32,28,6.6,12,0,Silver
U103796,2021-09-13,31,Gyeonggi,Mobile,28,17,76.8,10,0,Gold
U103797,2019-08-25,24,Seoul,Mobile,53,32,12.1,16,0,Gold
U103798,2021-06-15,43,Seoul,Mobile,31,23,6.8,10,1,Silver
U103799,2023-05-06,22,Gyeonggi,Mobile,8,4,3.8,5,1,Bronze
U103800,2018-02-01,45,Seoul,PC,72,42,4.6,23,2,Gold
U103801,2021-12-12,45,Incheon,Mobile,25,22,9.5,12,1,Silver
U103802,2021-04-16,20,Daegu,Mobile,33,23,5.9,12,0,Silver
U103803,2018-06-01,55,Incheon,Tablet,68,44,11.4,15,0,Gold
U103804,2023-06-05,44,Seoul,PC,7,0,8.1,3,1,Bronze
U103805,2018-07-31,46,,PC,66,44,10.3,19,0,Gold
U103806,2020-03-22,30,Gyeonggi,Mobile,46,28,9.1,13,0,Silver
U103807,2023-08-04,45,Gyeonggi,PC,5,0,11.2,4,0,Bronze
U103808,2022-08-09,50,Seoul,Mobile,17,14,13.7,7,1,Silver
U103809,2019-09-24,37,Seoul,Mobile,52,25,9.7,10,0,Silver
U103810,2023-01-06,60,Busan,Mobile,12,0,9.5,0,0,Bronze
U103811,2018-11-28,38,Gyeonggi,Mobile,62,28,11.3,10,0,Silver
U103812,2021-02-15,51,Seoul,PC,35,20,6.3,9,1,Silver
U103813,2018-11-28,41,Gyeonggi,Mobile,62,45,9.6,19,1,Gold
U103814,2022-04-11,44,Seoul,PC,21,14,5.2,6,1,Bronze
U103815,2018-07-31,20,Gyeonggi,PC,66,39,5.7,18,2,Gold
U103816,2019-08-25,42,Gyeonggi,Mobile,53,38,6.6,18,0,Gold
U103817,2022-04-11,30,Daegu,Mobile,21,15,11.8,6,1,Bronze
U103818,2022-10-08,29,Daegu,Mobile,15,14,7.6,3,0,Silver
U103819,2022-02-10,57,Gyeonggi,Mobile,23,19,5.7,9,0,Silver
U103820,2021-06-15,36,Gyeonggi,Mobile,31,17,10.3,14,0,Silver
U103821,2019-07-26,27,Gyeonggi,Tablet,54,31,3.1,13,0,Silver
U103822,2019-06-26,34,Daegu,Mobile,55,29,2.4,11,1,Silver
U103823,2021-11-12,24,Seoul,Mobile,26,20,7.2,10,1,Silver
U103824,2019-08-25,54,Seoul,PC,53,26,7.2,12,0,Gold
U103825,2018-07-31,30,Seoul,Mobile,66,35,11.1,16,0,Gold
U103826,2020-10-18,44,Gyeonggi,PC,39,23,11.6,13,1,Silver
U103827,2023-06-05,53,Gyeonggi,Mobile,7,5,7.7,3,1,Bronze
U103828,2020-10-18,32,Daegu,Mobile,39,26,7.4,14,0,Silver
U103829,2021-05-16,44,Seoul,Mobile,32,19,5.7,8,0,Silver
U103830,2021-11-12,27,Gyeonggi,Mobile,26,14,7.7,10,0,Bronze
U103831,2021-08-14,65,,Mobile,29,21,1.0,12,0,Silver
U103832,2021-12-12,48,Daegu,PC,25,20,6.6,11,1,Silver
U103833,2019-05-27,36,Gyeonggi,Mobile,56,25,7.8,12,0,Silver
U103834,2021-06-15,29,Gyeonggi,Tablet,31,24,5.6,17,1,Silver
U103835,2018-07-31,37,Seoul,Mobile,66,38,6.1,18,0,Gold
U103836,2023-11-02,34,Incheon,Mobile,2,9,7.1,1,1,Bronze
U103837,2020-02-21,59,Seoul,Mobile,47,25,8.0,11,1,Silver
U103838,2021-08-14,25,Incheon,Tablet,29,12,10.6,4,0,Silver
U103839,2019-12-23,39,Busan,Mobile,49,33,9.3,19,0,Gold
U103840,2021-05-16,38,Gyeonggi,Mobile,32,30,10.6,16,0,Silver
U103841,2021-07-15,37,Seoul,PC,30,10,9.7,10,1,Bronze
U103842,2022-10-08,37,Gyeonggi,Mobile,15,13,8.3,3,1,Bronze
U103843,2018-11-28,37,Gyeonggi,PC,62,40,14.7,19,0,Gold
U103844,2022-08-09,48,Seoul,Mobile,17,10,5.9,0,0,Bronze
U103845,2022-03-12,45,Busan,PC,22,24,5.3,5,1,Bronze
U103846,2021-07-15,43,Incheon,Tablet,30,8,7.5,2,1,Bronze
U103847,2022-09-08,20,Gyeonggi,PC,16,15,7.8,11,1,Bronze
U103848,2019-09-24,41,Busan,Mobile,52,36,8.4,11,0,Gold
U103849,2023-05-06,20,Seoul,Mobile,8,11,5.1,4,1,Bronze
U103850,2018-09-29,45,Gyeonggi,Tablet,64,44,13.9,21,0,Gold
U103851,2020-10-18,54,Seoul,Mobile,39,25,7.0,13,1,Silver
U103852,2021-06-15,28,Gyeonggi,Mobile,31,17,5.1,13,0,Silver
U103853,2023-01-06,35,Incheon,PC,12,4,8.8,2,1,Bronze
U103854,2021-04-16,31,Busan,Mobile,33,23,11.3,8,1,Silver
U103855,2019-03-28,52,Seoul,Mobile,58,35,12.8,11,2,Gold
U103856,2023-01-06,39,Gyeonggi,Mobile,12,6,1.0,1,0,Bronze
U103857,2021-12-12,57,Gyeonggi,Mobile,25,12,10.3,1,1,Bronze
U103858,2020-11-17,43,Gyeonggi,Mobile,38,21,13.3,3,1,Silver
U103859,2020-01-22,41,Daegu,PC,48,33,6.2,19,1,Gold
U103860,2019-06-26,39,Daegu,Mobile,55,33,7.3,13,0,Gold
U103861,2023-10-03,47,Gyeonggi,PC,3,8,5.2,11,1,Bronze
U103862,2018-05-02,20,Gyeonggi,PC,69,35,6.3,11,1,Gold
U103863,2021-02-15,39,Seoul,Mobile,35,24,4.8,8,0,Silver
U103864,2019-10-24,37,Seoul,Mobile,51,26,10.8,8,1,Silver
U103865,2021-10-13,46,Gyeonggi,PC,27,22,7.7,7,1,Silver
U103866,2020-12-17,36,Gyeonggi,Mobile,37,28,1.0,14,0,Silver
U103867,2022-09-08,27,Busan,Mobile,16,3,6.2,3,0,Bronze
U103868,2021-12-12,38,Busan,PC,25,11,5.9,7,1,Bronze
U103869,2021-04-16,26,Seoul,Mobile,33,16,10.6,10,1,Silver
U103870,2018-11-28,20,Gyeonggi,Tablet,62,44,78.9,21,1,Gold
U103871,2022-08-09,46,Seoul,Mobile,17,7,7.7,0,1,Bronze
U103872,2020-06-20,44,Seoul,PC,43,29,9.9,10,0,Gold
U103873,2021-07-15,43,Daegu,Mobile,30,15,11.2,6,1,Silver
U103874,2020-08-19,52,Seoul,Tablet,41,30,8.8,23,2,Silver
U103875,2023-09-03,31,Gyeonggi,Mobile,4,8,6.0,6,0,Bronze
U103876,2018-07-31,22,Seoul,Mobile,66,48,3.5,20,0,Gold
U103877,2019-01-27,37,Daegu,Mobile,60,35,12.3,16,1,Gold
U103878,2023-04-06,34,Gyeonggi,Mobile,9,5,18.2,0,0,Silver
U103879,2021-06-15,29,Seoul,,31,18,8.4,8,1,Silver
U103880,2018-05-02,37,Gyeonggi,Mobile,69,42,8.9,20,0,Gold
U103881,2022-01-11,31,Busan,Mobile,24,12,12.5,5,1,Bronze
U103882,2022-01-11,20,Incheon,Mobile,24,20,2.9,6,1,Bronze
U103883,2020-04-21,33,Seoul,Mobile,45,23,10.9,9,0,Silver
U103884,2020-12-17,25,Daegu,PC,37,21,9.1,7,2,Silver
U103885,2019-03-28,41,Incheon,PC,58,36,5.7,10,1,Gold
U103886,2022-02-10,31,Incheon,PC,23,16,6.4,5,1,Silver
U103887,2021-02-15,50,Busan,PC,35,15,4.1,2,1,Silver
U103888,2018-10-29,56,Busan,Mobile,63,37,11.4,11,0,Gold
U103889,2023-07-05,45,Gyeonggi,Mobile,6,4,4.9,0,0,Bronze
U103890,2023-07-05,21,Busan,Mobile,6,8,9.2,6,0,Bronze
U103891,2021-07-15,55,Gyeonggi,PC,30,17,3.1,11,0,Bronze
U103892,2023-12-02,55,Busan,Tablet,1,0,12.2,0,0,Bronze
U103893,2018-10-29,38,Gyeonggi,Mobile,63,38,7.4,20,1,Gold
U103894,2023-05-06,53,Busan,Mobile,8,10,11.2,1,1,Bronze
U103895,2021-09-13,32,Daegu,Mobile,28,7,7.4,5,2,Bronze
U103896,2021-04-16,20,Seoul,Mobile,33,20,6.2,9,2,Silver
U103897,2019-08-25,30,Daegu,Mobile,53,38,4.0,17,1,Gold
U103898,2020-11-17,57,Gyeonggi,Mobile,38,19,11.2,4,0,Silver
U103899,2019-09-24,22,Daegu,Tablet,52,27,6.9,5,1,Gold
U103900,2023-02-05,38,Gyeonggi,Mobile,11,13,8.9,3,0,Bronze
U103901,2023-11-02,38,Gyeonggi,Tablet,2,0,5.9,1,3,Bronze
U103902,2019-08-25,32,Incheon,PC,53,30,7.9,18,1,Gold
U103903,2018-06-01,33,Seoul,PC,68,42,8.6,14,1,Gold
U103904,2023-06-05,39,Daegu,Mobile,7,0,2.7,0,3,Bronze
U103905,2018-07-01,32,Gyeonggi,PC,67,31,6.0,10,2,Silver
U103906,2023-04-06,22,Gyeonggi,PC,9,8,12.7,3,1,Bronze
U103907,2018-10-29,40,Seoul,PC,63,37,5.5,9,1,Gold
U103908,2023-02-05,50,Gyeonggi,Mobile,11,6,10.7,7,1,Bronze
U103909,2020-12-17,48,Seoul,Tablet,37,19,9.0,8,1,Silver
U103910,2022-11-07,29,Seoul,PC,14,7,9.5,6,0,Bronze
U103911,2022-06-10,24,Seoul,PC,19,17,9.9,6,1,Bronze
U103912,2023-05-06,35,Seoul,PC,8,5,8.1,3,0,Bronze
U103913,2023-06-05,55,Incheon,Mobile,7,9,6.3,7,1,Bronze
U103914,2019-02-26,45,Incheon,Mobile,59,35,5.8,14,0,Gold
U103915,2018-10-29,46,Gyeonggi,,63,38,7.0,16,2,Gold
U103916,2023-06-05,48,Busan,Mobile,7,6,11.8,0,0,Bronze
U103917,2019-06-26,43,Gyeonggi,PC,55,36,3.9,13,0,Gold
U103918,2023-10-03,39,Busan,Mobile,3,0,7.1,0,0,Bronze
U103919,2018-07-01,45,Daegu,Mobile,67,40,3.5,14,0,Gold
U103920,2022-07-10,32,Incheon,Mobile,18,7,6.3,7,0,Bronze
U103921,2020-04-21,22,Gyeonggi,Mobile,45,35,7.6,19,1,Gold
U103922,2021-01-16,46,Daegu,Mobile,36,13,12.2,1,0,Silver
U103923,2022-09-08,52,Seoul,PC,16,13,12.5,6,0,Bronze
U103924,2021-08-14,26,Incheon,Mobile,29,14,2.6,5,1,Bronze
U103925,2019-02-26,47,Seoul,Mobile,59,30,3.5,16,1,Silver
U103926,2022-07-10,56,Gyeonggi,Mobile,18,9,7.5,4,0,Bronze
U103927,2019-12-23,38,Busan,Mobile,49,36,10.3,14,0,Gold
U103928,2020-03-22,29,Busan,Mobile,46,24,3.2,7,0,Silver
U103929,2021-08-14,39,Seoul,Tablet,29,8,6.9,0,2,Bronze
U103930,2018-04-02,32,Incheon,Mobile,70,37,11.1,17,1,Gold
U103931,2019-11-23,31,Seoul,Mobile,50,31,11.5,13,1,Gold
U103932,2019-06-26,43,Busan,Mobile,55,25,7.1,11,0,Gold
U103933,2021-10-13,20,Seoul,PC,27,20,2.0,6,0,Bronze
U103934,2023-06-05,22,Seoul,Mobile,7,0,11.1,0,0,Bronze
U103935,2020-08-19,38,Gyeonggi,PC,41,22,5.2,11,0,Silver
U103936,2023-02-05,38,Gyeonggi,Mobile,11,11,9.6,7,2,Bronze
U103937,2023-08-04,42,Seoul,PC,5,0,5.3,0,0,Bronze
U103938,2018-07-31,59,Seoul,Mobile,66,33,8.3,11,0,Gold
U103939,2019-05-27,39,Gyeonggi,Mobile,56,33,8.9,9,0,Gold
U103940,2023-01-06,45,Busan,Mobile,12,5,11.9,3,1,Bronze
U103941,2020-07-20,27,Daegu,Mobile,42,31,3.8,15,0,Gold
U103942,2023-03-07,46,Seoul,PC,10,10,5.4,3,1,Bronze
U103943,2021-09-13,32,Gyeonggi,Tablet,28,19,12.8,6,0,Silver
U103944,2023-06-05,39,Seoul,Mobile,7,4,8.7,1,0,Bronze
U103945,2022-11-07,37,Seoul,PC,14,7,5.4,10,0,Bronze
U103946,2018-05-02,49,Busan,PC,69,40,10.2,20,0,Gold
U103947,2018-12-28,24,Gyeonggi,Tablet,61,28,5.0,13,0,Gold
U103948,2019-10-24,20,Seoul,Mobile,51,31,8.6,13,0,Gold
U103949,2020-07-20,36,Seoul,Mobile,42,21,5.9,8,0,Silver
U103950,2023-05-06,43,Seoul,Mobile,8,4,11.7,0,0,Bronze
U103951,2019-11-23,40,Daegu,PC,50,30,5.4,9,1,Silver
U103952,2023-12-02,52,Incheon,Mobile,1,0,1.0,0,0,Bronze
U103953,2018-05-02,43,Seoul,Mobile,69,46,6.7,16,1,Gold
U103954,2023-02-05,32,Seoul,Mobile,11,1,6.0,0,1,Bronze
U103955,2020-01-22,20,Daegu,Mobile,48,26,7.3,10,3,Silver
U103956,2023-03-07,35,Incheon,PC,10,4,9.7,2,0,Bronze
U103957,2022-10-08,49,Gyeonggi,PC,15,15,68.3,4,1,Gold
U103958,2020-02-21,34,Seoul,Mobile,47,28,5.7,13,0,Gold
U103959,2021-12-12,38,Seoul,PC,25,15,8.0,5,0,Silver
U103960,2023-07-05,43,Gyeonggi,Mobile,6,8,6.0,4,0,Bronze
U103961,2023-02-05,27,Gyeonggi,Mobile,11,4,8.2,0,1,Bronze
U103962,2022-08-09,45,Seoul,Mobile,17,15,9.6,8,1,Silver
U103963,2022-10-08,56,Gyeonggi,Mobile,15,11,8.0,3,1,Bronze
U103964,2022-09-08,36,Seoul,Mobile,16,16,11.3,11,1,Silver
U103965,2019-05-27,26,Daegu,PC,56,32,5.2,12,1,Gold
U103966,2018-07-31,37,,Mobile,66,38,6.3,15,0,Gold
U103967,2021-01-16,20,Seoul,PC,36,22,12.5,11,1,Silver
U103968,2020-11-17,42,Gyeonggi,Mobile,38,22,5.8,11,0,Silver
U103969,2023-10-03,43,Gyeonggi,Mobile,3,6,15.4,5,0,Bronze
U103970,2022-07-10,56,Incheon,Mobile,18,10,10.9,9,0,Bronze
U103971,2019-07-26,36,Gyeonggi,Mobile,54,27,5.5,13,0,Silver
U103972,2022-08-09,42,Seoul,Mobile,17,17,9.8,7,1,Bronze
U103973,2022-12-07,29,Busan,Mobile,13,17,8.9,5,1,Bronze
U103974,2018-10-29,34,Seoul,Mobile,63,30,3.6,12,0,Gold
U103975,2022-11-07,21,Incheon,Mobile,14,11,12.6,9,0,Bronze
U103976,2019-02-26,36,Gyeonggi,Mobile,59,39,10.5,11,0,Gold
U103977,2021-01-16,35,Gyeonggi,PC,36,23,12.4,7,1,Silver
U103978,2022-07-10,41,Seoul,PC,18,19,11.1,7,0,Silver
U103979,2023-08-04,31,Gyeonggi,Mobile,5,0,9.0,0,0,Bronze
U103980,2022-11-07,39,Daegu,PC,14,6,11.2,1,0,Bronze
U103981,2021-12-12,34,Daegu,PC,25,16,4.0,12,0,Bronze
U103982,2020-05-21,34,Seoul,PC,44,31,14.0,12,0,Gold
U103983,2020-10-18,39,,Mobile,39,29,10.2,13,0,Gold
U103984,2023-01-06,38,Daegu,Mobile,12,1,2.1,0,1,Bronze
U103985,2018-12-28,46,Incheon,PC,61,28,3.5,8,1,Silver
U103986,2018-11-28,37,Seoul,Mobile,62,41,8.9,19,1,Gold
U103987,2019-08-25,34,Gyeonggi,Tablet,53,32,5.3,18,0,Gold
U103988,2019-08-25,36,Seoul,PC,53,33,9.6,14,2,Silver
U103989,2021-09-13,30,Daegu,Mobile,28,21,5.0,7,0,Silver
U103990,2021-02-15,34,Seoul,Mobile,35,17,4.2,8,1,Bronze
U103991,2018-08-30,60,Seoul,Mobile,65,38,6.4,7,2,Gold
U103992,2023-10-03,28,Busan,Mobile,3,4,17.8,2,1,Bronze
U103993,2020-06-20,35,Seoul,Mobile,43,21,4.7,5,1,Silver
U103994,2019-11-23,34,Gyeonggi,Mobile,50,27,11.8,13,0,Gold
U103995,2018-03-03,35,Gyeonggi,Mobile,71,43,5.7,11,1,Gold
U103996,2023-04-06,34,Seoul,Mobile,9,8,7.7,1,1,Bronze
U103997,2021-01-16,41,Gyeonggi,Tablet,36,14,8.4,5,0,Silver
U103998,2022-02-10,20,Gyeonggi,Mobile,23,17,7.8,5,0,Silver
U103999,2019-11-23,49,Seoul,Tablet,50,32,8.2,12,1,Gold
U104000,2019-06-26,45,Gyeonggi,Tablet,55,29,9.0,14,1,Gold
U104001,2023-01-06,24,Daegu,Mobile,12,18,3.5,7,0,Bronze
U104002,2021-05-16,20,Busan,PC,32,14,7.6,3,1,Bronze
U104003,2022-01-11,27,Seoul,Mobile,24,18,7.8,10,0,Silver
U104004,2018-07-01,35,Seoul,PC,67,42,9.7,18,1,Gold
U104005,2021-10-13,66,Seoul,Mobile,27,14,7.2,6,2,Silver
U104006,2018-12-28,44,Gyeonggi,Mobile,61,37,9.6,12,1,Gold
U104007,2022-06-10,20,Gyeonggi,Mobile,19,14,70.8,0,1,Gold
U104008,2019-10-24,30,Busan,Mobile,51,45,6.3,15,2,Gold
U104009,2018-09-29,37,Seoul,Mobile,64,31,8.9,9,1,Gold
U104010,2023-11-02,41,Seoul,Mobile,2,0,4.9,0,2,Bronze
U104011,2021-01-16,24,Gyeonggi,Mobile,36,17,6.3,4,1,Silver
U104012,2023-02-05,37,Busan,Mobile,11,6,6.5,3,0,Bronze
U104013,2018-06-01,30,Seoul,Mobile,68,44,6.7,20,0,Gold
U104014,2018-06-01,26,Busan,Mobile,68,41,8.2,20,0,Gold
U104015,2018-09-29,41,Seoul,Mobile,64,38,5.3,18,1,Gold
U104016,2023-12-02,47,Daegu,Mobile,1,8,9.9,1,0,Bronze
U104017,2021-11-12,47,Daegu,PC,26,12,7.2,5,0,Silver
U104018,2023-02-05,44,Seoul,Mobile,11,15,9.2,11,1,Silver
U104019,2023-11-02,33,Seoul,PC,2,4,4.3,0,1,Bronze
U104020,2020-09-18,46,Gyeonggi,Mobile,40,31,1.0,16,1,Silver
U104021,2023-09-03,41,Seoul,PC,4,0,10.8,0,0,Bronze
U104022,2020-12-17,39,Busan,Mobile,37,20,8.6,9,1,Silver
U104023,2018-12-28,31,Daegu,Mobile,61,29,9.6,13,2,Silver
U104024,2023-08-04,33,Busan,Mobile,5,5,12.0,3,1,Bronze
U104025,2022-10-08,39,Daegu,Mobile,15,11,5.2,11,0,Silver
U104026,2018-07-01,65,Gyeonggi,Mobile,67,50,2.6,19,2,Gold
U104027,2021-11-12,41,Seoul,Mobile,26,16,45.9,1,1,Gold
U104028,2023-07-05,31,Busan,Tablet,6,0,10.0,1,0,Bronze
U104029,2020-05-21,29,Gyeonggi,Mobile,44,31,11.3,12,1,Silver
U104030,2019-03-28,33,Busan,Mobile,58,30,13.0,14,3,Gold
U104031,2020-03-22,62,Seoul,PC,46,21,4.5,11,2,Silver
U104032,2020-07-20,34,Seoul,Mobile,42,29,10.8,11,1,Silver
U104033,2020-01-22,48,Incheon,PC,48,25,7.2,11,0,Silver
U104034,2021-10-13,34,Seoul,Mobile,27,13,10.9,6,0,Bronze
U104035,2022-05-11,41,Incheon,PC,20,19,13.5,13,1,Silver
U104036,2018-04-02,47,Incheon,Mobile,70,45,8.1,17,0,Gold
U104037,2021-02-15,32,Daegu,PC,35,24,5.8,8,0,Silver
U104038,2020-01-22,31,Busan,PC,48,22,3.9,11,0,Silver
U104039,2018-07-01,56,Gyeonggi,Mobile,67,44,1.2,15,0,Gold
U104040,2018-06-01,49,Daegu,Mobile,68,39,12.4,17,1,Gold
U104041,2019-09-24,47,Seoul,Mobile,52,29,12.5,11,1,Gold
U104042,2018-06-01,47,Gyeonggi,Tablet,68,43,11.0,17,0,Gold
U104043,2023-09-03,43,Gyeonggi,Mobile,4,2,7.1,8,1,Bronze
U104044,2020-10-18,60,Gyeonggi,Mobile,39,16,10.4,10,0,Silver
U104045,2022-04-11,38,Gyeonggi,Mobile,21,17,8.9,10,1,Bronze
U104046,2018-07-31,44,Seoul,Mobile,66,45,49.4,20,0,Gold
U104047,2022-09-08,22,Gyeonggi,Mobile,16,7,11.4,1,0,Bronze
U104048,2023-06-05,29,Daegu,Tablet,7,7,9.5,4,0,Bronze
U104049,2023-04-06,25,Seoul,Mobile,9,10,10.2,6,0,Bronze
U104050,2022-08-09,52,Incheon,PC,17,1,9.0,1,1,Bronze
U104051,2023-01-06,20,Busan,Mobile,12,5,8.4,2,0,Bronze
U104052,2019-04-27,34,Daegu,Mobile,57,23,9.1,8,1,Silver
U104053,2020-04-21,20,Gyeonggi,Mobile,45,30,7.1,13,0,Gold
U104054,2023-02-05,29,Busan,Mobile,11,9,9.8,2,1,Bronze
U104055,2022-12-07,33,Seoul,Tablet,13,5,13.9,4,0,Bronze
U104056,2021-06-15,53,Daegu,PC,31,18,9.4,1,2,Silver
U104057,2021-11-12,42,Seoul,Mobile,26,14,11.4,10,1,Bronze
U104058,2018-10-29,29,Daegu,Mobile,63,28,4.5,7,0,Gold
U104059,2021-06-15,50,Incheon,Mobile,31,25,56.4,7,0,Gold
U104060,2022-03-12,38,Seoul,Tablet,22,14,9.5,7,0,Bronze
U104061,2023-07-05,38,Seoul,PC,6,3,11.2,3,0,Bronze
U104062,2022-05-11,25,Busan,PC,20,11,6.7,11,2,Bronze
U104063,2023-03-07,27,Seoul,Mobile,10,10,11.0,5,0,Bronze
U104064,2021-02-15,29,Daegu,Mobile,35,13,5.8,5,1,Bronze
U104065,2021-11-12,39,Seoul,Mobile,26,11,11.4,5,0,Silver
U104066,2018-03-03,39,Seoul,Mobile,71,44,11.6,22,0,Gold
U104067,2020-12-17,55,Incheon,Mobile,37,28,4.7,18,0,Gold
U104068,2023-05-06,42,Busan,Mobile,8,0,9.1,0,0,Bronze
U104069,2023-08-04,20,Daegu,Mobile,5,8,7.3,5,0,Bronze
U104070,2020-05-21,41,Seoul,PC,44,23,9.5,9,1,Silver
U104071,2018-07-01,22,Busan,PC,67,39,8.1,15,0,Gold
U104072,2018-02-01,27,Gyeonggi,Mobile,72,43,7.3,23,1,Gold
U104073,2019-12-23,29,Gyeonggi,,49,24,6.3,7,1,Silver
U104074,2021-01-16,31,Busan,Mobile,36,15,12.3,0,0,Silver
U104075,2021-11-12,23,Gyeonggi,PC,26,17,5.8,8,0,Silver
U104076,2020-04-21,40,Gyeonggi,PC,45,36,6.4,18,0,Gold
U104077,2018-12-28,22,Seoul,PC,61,32,4.2,13,1,Gold
U104078,2020-05-21,42,Busan,PC,44,22,57.2,10,0,Gold
U104079,2023-09-03,63,Seoul,Mobile,4,0,11.1,2,1,Bronze
U104080,2019-03-28,23,Busan,Mobile,58,34,9.2,14,1,Gold
U104081,2021-11-12,35,Seoul,Mobile,26,11,5.7,6,1,Bronze
U104082,2021-08-14,20,Busan,Mobile,29,13,2.9,7,0,Silver
U104083,2023-04-06,35,Busan,PC,9,6,9.7,0,0,Bronze
U104084,2021-01-16,45,Seoul,Mobile,36,14,10.7,6,2,Silver
U104085,2023-09-03,46,Seoul,Mobile,4,11,6.5,0,1,Bronze
U104086,2019-02-26,39,Seoul,Mobile,59,30,8.2,12,0,Silver
U104087,2020-12-17,48,Gyeonggi,Tablet,37,28,3.3,10,1,Silver
U104088,2022-12-07,66,Daegu,Mobile,13,18,5.6,10,0,Silver
U104089,2022-05-11,57,Seoul,Mobile,20,18,9.2,8,1,Silver
U104090,2022-08-09,32,Busan,Mobile,17,16,7.7,8,0,Bronze
U104091,2019-10-24,22,Gyeonggi,Mobile,51,35,8.6,13,0,Gold
U104092,2019-06-26,34,Gyeonggi,Mobile,55,34,11.4,17,0,Gold
U104093,2021-04-16,28,Incheon,PC,33,26,4.3,6,0,Silver
U104094,2022-04-11,43,Seoul,Mobile,21,11,8.6,2,0,Silver
U104095,2022-03-12,25,Gyeonggi,PC,22,18,6.0,11,1,Bronze
U104096,2021-12-12,37,Seoul,Mobile,25,21,7.5,7,2,Bronze
U104097,2018-07-01,47,Seoul,Mobile,67,43,8.9,11,0,Gold
U104098,2023-01-06,37,Seoul,Tablet,12,6,4.2,7,1,Bronze
U104099,2022-10-08,28,Seoul,Mobile,15,11,6.0,8,0,Bronze
U104100,2023-11-02,51,Busan,Mobile,2,0,6.8,2,0,Bronze
U104101,2023-09-03,20,,PC,4,0,9.2,0,0,Bronze
U104102,2020-04-21,34,Gyeonggi,Mobile,45,31,11.3,17,0,Gold
U104103,2022-12-07,38,Seoul,PC,13,9,3.0,7,0,Bronze
U104104,2019-06-26,38,Seoul,Mobile,55,37,6.0,19,1,Gold
